日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20180119,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7728.36,-2.58,-0.03,0.00,0.00,564
20180122,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7833.82,105.46,1.36,0.00,0.00,564
20180123,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7884.10,50.28,0.64,0.00,0.00,564
20180124,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7898.01,13.91,0.18,0.00,0.00,563
20180125,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7866.86,-31.15,-0.39,0.00,0.00,563
20180126,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7887.72,20.86,0.27,0.00,0.00,563
20180129,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7763.25,-124.47,-1.58,0.00,0.00,563
20180130,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7713.12,-50.13,-0.65,0.00,0.00,563
20180131,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7706.47,-6.65,-0.09,0.00,0.00,563
20180201,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7597.72,-108.75,-1.41,0.00,0.00,563
20180202,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7649.96,52.24,0.69,0.00,0.00,563
20180205,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7622.58,-27.38,-0.36,0.00,0.00,563
20180206,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7360.02,-262.56,-3.44,0.00,0.00,563
20180207,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7223.07,-136.96,-1.86,0.00,0.00,563
20180208,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7234.97,11.91,0.16,0.00,0.00,563
20180209,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6973.92,-261.05,-3.61,0.00,0.00,563
20180212,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7146.70,172.78,2.48,0.00,0.00,563
20180213,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7214.87,68.17,0.95,0.00,0.00,563
20180214,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7264.54,49.67,0.69,0.00,0.00,563
20180222,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7424.35,159.81,2.20,0.00,0.00,641
20180223,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7445.59,21.24,0.29,0.00,0.00,641
20180226,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7565.37,119.78,1.61,0.00,0.00,641
20180227,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7496.04,-69.33,-0.92,0.00,0.00,641
20180228,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7465.04,-31.00,-0.41,0.00,0.00,641
20180301,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7527.47,62.43,0.84,0.00,0.00,641
20180302,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7464.80,-62.67,-0.83,0.00,0.00,641
20180305,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7470.60,5.80,0.08,0.00,0.00,641
20180306,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7559.49,88.88,1.19,0.00,0.00,641
20180307,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7499.93,-59.55,-0.79,0.00,0.00,641
20180308,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7565.42,65.48,0.87,0.00,0.00,641
20180309,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7649.36,83.94,1.11,0.00,0.00,641
20180312,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7721.65,72.29,0.95,0.00,0.00,641
20180313,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7651.34,-70.30,-0.91,0.00,0.00,641
20180314,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7603.48,-47.87,-0.63,0.00,0.00,641
20180315,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7637.53,34.06,0.45,0.00,0.00,641
20180316,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7566.35,-71.19,-0.93,0.00,0.00,639
20180319,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7591.86,25.51,0.34,0.00,0.00,639
20180320,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7609.71,17.85,0.24,0.00,0.00,639
20180321,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7558.77,-50.94,-0.67,0.00,0.00,639
20180322,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7484.47,-74.30,-0.98,0.00,0.00,639
20180323,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7230.99,-253.48,-3.39,0.00,0.00,639
20180326,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7282.43,51.44,0.71,0.00,0.00,639
20180327,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7384.87,102.44,1.41,0.00,0.00,639
20180328,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7264.44,-120.43,-1.63,0.00,0.00,639
20180329,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7332.00,67.56,0.93,0.00,0.00,639
20180330,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7400.31,68.31,0.93,0.00,0.00,639
20180402,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7391.93,-8.38,-0.11,0.00,0.00,639
20180403,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7348.85,-43.07,-0.58,0.00,0.00,639
20180404,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7316.38,-32.47,-0.44,0.00,0.00,639
20180409,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7327.08,10.70,0.15,0.00,0.00,639
20180410,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7411.59,84.50,1.15,0.00,0.00,639
20180411,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7434.27,22.69,0.31,0.00,0.00,639
20180412,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7375.54,-58.74,-0.79,0.00,0.00,639
20180413,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7335.75,-39.79,-0.54,0.00,0.00,639
20180416,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7275.65,-60.10,-0.82,0.00,0.00,639
20180417,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7140.16,-135.50,-1.86,0.00,0.00,639
20180418,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7199.62,59.46,0.83,0.00,0.00,638
20180419,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7273.57,73.95,1.03,0.00,0.00,638
20180420,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7163.40,-110.17,-1.51,0.00,0.00,638
20180423,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7111.01,-52.39,-0.73,0.00,0.00,637
20180424,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7279.37,168.36,2.37,0.00,0.00,637
20180425,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7283.34,3.97,0.05,0.00,0.00,637
20180426,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7148.97,-134.37,-1.84,0.00,0.00,637
20180427,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7161.59,12.63,0.18,0.00,0.00,637
20180502,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7184.00,22.41,0.31,0.00,0.00,637
20180503,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7237.10,53.09,0.74,0.00,0.00,637
20180504,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7225.40,-11.69,-0.16,0.00,0.00,637
20180507,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7360.44,135.04,1.87,0.00,0.00,637
20180508,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7412.00,51.56,0.70,0.00,0.00,637
20180509,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7400.69,-11.31,-0.15,0.00,0.00,637
20180510,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7431.56,30.87,0.42,0.00,0.00,637
20180511,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7379.13,-52.43,-0.71,0.00,0.00,637
20180514,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7413.30,34.17,0.46,0.00,0.00,637
20180515,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7466.56,53.26,0.72,0.00,0.00,636
20180516,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7439.84,-26.73,-0.36,0.00,0.00,636
20180517,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7375.39,-64.44,-0.87,0.00,0.00,636
20180518,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7420.39,44.99,0.61,0.00,0.00,636
20180521,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7471.65,51.26,0.69,0.00,0.00,636
20180522,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7476.78,5.13,0.07,0.00,0.00,636
20180523,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7383.37,-93.41,-1.25,0.00,0.00,636
20180524,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7344.62,-38.75,-0.52,0.00,0.00,636
20180525,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7303.96,-40.67,-0.55,0.00,0.00,636
20180528,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7335.27,31.32,0.43,0.00,0.00,636
20180529,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7259.51,-75.76,-1.03,0.00,0.00,636
20180530,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7132.93,-126.58,-1.74,0.00,0.00,636
20180531,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7268.92,135.99,1.91,0.00,0.00,636
20180601,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7177.21,-91.72,-1.26,0.00,0.00,636
20180604,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7215.76,38.55,0.54,0.00,0.00,636
20180605,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7322.14,106.38,1.47,0.00,0.00,636
20180606,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7328.10,5.96,0.08,0.00,0.00,636
20180607,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7296.49,-31.61,-0.43,0.00,0.00,636
20180608,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7226.16,-70.33,-0.96,0.00,0.00,636
20180611,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7199.50,-26.66,-0.37,0.00,0.00,636
20180612,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7298.30,98.79,1.37,0.00,0.00,636
20180613,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7216.56,-81.74,-1.12,0.00,0.00,636
20180614,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7172.71,-43.85,-0.61,0.00,0.00,636
20180615,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7107.18,-65.52,-0.91,0.00,0.00,636
20180618,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,7107.18,0.00,0.00,0.00,0.00,636
20180619,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6818.53,-288.65,-4.06,0.00,0.00,636
20180620,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6904.87,86.34,1.27,0.00,0.00,636
20180621,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6812.62,-92.25,-1.34,0.00,0.00,636
20180622,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6879.54,66.92,0.98,0.00,0.00,636
20180625,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6822.18,-57.36,-0.83,0.00,0.00,636
20180626,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6811.85,-10.33,-0.15,0.00,0.00,636
20180627,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6691.42,-120.43,-1.77,0.00,0.00,636
20180628,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6618.18,-73.24,-1.09,0.00,0.00,636
20180629,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6830.65,212.47,3.21,0.00,0.00,636
20180702,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6703.53,-127.12,-1.86,0.00,0.00,636
20180703,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6706.38,2.85,0.04,0.00,0.00,636
20180704,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6604.71,-101.67,-1.52,0.00,0.00,632
20180705,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6514.50,-90.21,-1.37,0.00,0.00,632
20180706,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6548.17,33.67,0.52,0.00,0.00,632
20180709,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6730.14,181.97,2.78,0.00,0.00,632
20180710,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6762.03,31.89,0.47,0.00,0.00,632
20180711,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6667.01,-95.02,-1.41,0.00,0.00,628
20180712,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6830.71,163.70,2.46,0.00,0.00,628
20180713,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6882.82,52.11,0.76,0.00,0.00,628
20180716,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6870.21,-12.61,-0.18,0.00,0.00,628
20180717,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6839.60,-30.62,-0.45,0.00,0.00,628
20180718,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6791.95,-47.64,-0.70,0.00,0.00,624
20180719,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6757.21,-34.75,-0.51,0.00,0.00,624
20180720,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6845.78,88.58,1.31,0.00,0.00,624
20180723,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6873.82,28.04,0.41,0.00,0.00,624
20180724,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6970.96,97.13,1.41,0.00,0.00,624
20180725,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6971.36,0.40,0.01,0.00,0.00,624
20180726,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6883.10,-88.26,-1.27,0.00,0.00,624
20180727,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6858.87,-24.23,-0.35,0.00,0.00,624
20180730,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6796.80,-62.08,-0.91,0.00,0.00,624
20180731,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6790.60,-6.20,-0.09,0.00,0.00,624
20180801,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6674.69,-115.91,-1.71,0.00,0.00,622
20180802,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6531.56,-143.13,-2.14,0.00,0.00,621
20180803,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6415.01,-116.55,-1.78,0.00,0.00,621
20180806,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6319.15,-95.86,-1.49,0.00,0.00,621
20180807,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6501.05,181.90,2.88,0.00,0.00,621
20180808,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6388.03,-113.02,-1.74,0.00,0.00,621
20180809,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6563.26,175.23,2.74,0.00,0.00,621
20180810,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6593.51,30.25,0.46,0.00,0.00,621
20180813,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6596.47,2.96,0.04,0.00,0.00,621
20180814,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6554.27,-42.20,-0.64,0.00,0.00,620
20180815,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6402.00,-152.28,-2.32,0.00,0.00,718
20180816,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6353.46,-48.53,-0.76,0.00,0.00,718
20180817,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6255.34,-98.12,-1.54,0.00,0.00,717
20180820,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6304.45,49.11,0.79,0.00,0.00,722
20180821,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6420.93,116.48,1.85,0.00,0.00,721
20180822,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6375.41,-45.52,-0.71,0.00,0.00,717
20180823,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6408.01,32.60,0.51,0.00,0.00,717
20180824,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6404.35,-3.66,-0.06,0.00,0.00,717
20180827,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6570.19,165.84,2.59,0.00,0.00,717
20180828,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,6567.37,-2.81,-0.04,0.00,0.00,717
