日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20190626,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7763.96,127.21,1.67,129.74,251.73,43
20190627,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7885.56,121.60,1.57,156.38,242.67,43
20190628,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7854.67,-30.89,-0.39,147.59,233.52,43
20190701,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7989.79,135.12,1.72,87.54,248.09,43
20190702,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,8056.76,66.97,0.84,188.89,252.02,43
20190703,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,8031.82,-24.94,-0.31,113.25,154.28,43
20190704,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,8043.51,11.70,0.15,61.80,37.74,43
20190705,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7996.38,-47.14,-0.59,77.72,150.34,43
20190708,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7813.06,-183.32,-2.29,122.13,188.84,43
20190709,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7839.49,26.43,0.34,99.63,158.01,43
20190710,H30533,中证海外中国互联网50指数,中国互联网50,CSI Overseas China Internet 50 Index,China Internet 50,,,,7837.28,-2.21,-0.03,105.37,202.37,43
